"source","destinations","mention","quote","reply","weight","DateUpdate"
"asociacionruvid","ETSEUV",1,0,0,1,2021-12-21
"asociacionruvid","GlobalOmnium",1,0,0,1,2021-12-21
"asociacionruvid","Grupo_CALAGUA",1,0,0,1,2021-12-21
"asociacionruvid","GVAavi",1,0,0,1,2021-12-21
"asociacionruvid","ibv_org",1,0,0,1,2021-12-21
"asociacionruvid","iiama_upv",1,0,0,1,2021-12-21
"asociacionruvid","ITC_ceramica",1,0,0,1,2021-12-21
"Asturicae","aimplas",1,0,0,1,2021-12-21
"Asturicae","geqo_rseq",1,0,0,1,2021-12-21
"Asturicae","inbiotecenlared",1,0,0,1,2021-12-21
"Asturicae","IQAR_UAH",1,0,0,1,2021-12-21
"Asturicae","lualnu10",1,0,0,1,2021-12-21
"Asturicae","UAHes",1,0,0,1,2021-12-21
"atmbiopro","aacudam",1,0,0,1,2021-12-21
"atmbiopro","AgroBioCluster",1,0,0,1,2021-12-21
"atmbiopro","aimplas",1,0,0,1,2021-12-21
"atmbiopro","BBI2020",1,0,0,1,2021-12-21
"atmbiopro","GenHydro",1,0,0,1,2021-12-21
"atmbiopro","GreenovateEU",1,0,0,1,2021-12-21
"atmbiopro","mi_sustainable",1,0,0,1,2021-12-21
"atmbiopro","RISEProcessum",1,0,0,1,2021-12-21
"atmbiopro","tecnopackaging",1,0,0,1,2021-12-21
"atmbiopro","unlock",1,0,0,1,2021-12-21
"auto_revista","aimplas",1,0,0,1,2021-12-21
"auto_revista","auto_revista",0,0,1,1,2021-12-21
"automatica_","Cicloplast_com",1,0,0,1,2021-12-21
"AutPortValencia","aivp_net",1,0,0,1,2021-12-21
"AutPortValencia","aj_gandia",1,0,0,1,2021-12-21
"AutPortValencia","AjuntamentVLC",1,0,0,1,2021-12-21
"AutPortValencia","AsnavieraVlc",1,0,0,1,2021-12-21
"AutPortValencia","ESPOSecretariat",1,0,0,1,2021-12-21
"AutPortValencia","FValenciaport",1,0,0,1,2021-12-21
"AutPortValencia","GVAagroambient",1,0,0,1,2021-12-21
"AutPortValencia","IMOHQ",1,0,0,1,2021-12-21
"AutPortValencia","propellervlc",1,0,0,1,2021-12-21
"AutPortValencia","PuertosEstado",1,0,0,1,2021-12-21
"AutPortValencia","visitgandia",1,0,0,1,2021-12-21
"AVEmpresarios","AIDIMME",1,0,0,1,2021-12-21
"AVEmpresarios","AIJU_Tecnologi",1,0,0,1,2021-12-21
"AVEmpresarios","aimplas",1,0,0,1,2021-12-21
"AVEmpresarios","ainiatecnologia",1,0,0,1,2021-12-21
"AVEmpresarios","aitex_es",1,0,0,1,2021-12-21
"AVEmpresarios","ibv_org",1,0,0,1,2021-12-21
"AVEmpresarios","InescopTech",1,0,0,1,2021-12-21
"AVEmpresarios","ITC_ceramica",1,0,0,1,2021-12-21
"AVEmpresarios","itene",1,0,0,1,2021-12-21
"AVEmpresarios","itenergia",1,0,0,1,2021-12-21
"AVEmpresarios","ITI_TIC",1,0,0,1,2021-12-21
"AVEmpresarios","Saludes_Ind",1,0,0,1,2021-12-21
"AvepAsociacion","AIDIMME",1,0,0,1,2021-12-21
"AvepAsociacion","InescopTech",1,0,0,1,2021-12-21
"AvepAsociacion","PlasticsEurope",1,0,0,1,2021-12-21
"Azmudeu","PRIMAInnovation",1,0,0,1,2021-12-21
"AZoCleantech","aimplas",1,0,0,1,2021-12-21
"baixauli25","aimplas",1,0,0,1,2021-12-21
"baixauli25","idainature",1,0,0,1,2021-12-21
"baixauli25","Novamont",1,0,0,1,2021-12-21
"Baliht_EU","IFBFFlowBattery",1,0,0,1,2021-12-21
"Baliht_EU","JaviPL19",1,0,0,1,2021-12-21
"barana__","aimplas",1,0,0,1,2021-12-21
"BeonNAT_H2020","ipbragancaEN",1,0,0,1,2021-12-21
"Berto_Jaramillo","aeioLuz",1,0,0,1,2021-12-21
"Berto_Jaramillo","aimplas",1,0,0,1,2021-12-21
"Berto_Jaramillo","alannaasoc",1,0,0,1,2021-12-21
"Berto_Jaramillo","Berto_Jaramillo",0,0,1,1,2021-12-21
"Berto_Jaramillo","BIOagradables",1,0,0,1,2021-12-21
"Berto_Jaramillo","greenurbandata",1,0,0,1,2021-12-21
"Berto_Jaramillo","VortexCoworking",1,0,0,1,2021-12-21
"Berto_Jaramillo","webmesura",1,0,0,1,2021-12-21
"BIGBANInversion","andpasvid",1,0,0,1,2021-12-21
"BIGBANInversion","BIGBANInversion",0,0,1,1,2021-12-21
"BIGBANInversion","BiopoloLaFe",1,0,0,1,2021-12-21
"BIGBANInversion","dealavah",1,0,0,1,2021-12-21
"BIGBANInversion","IDEASUPV",1,0,0,1,2021-12-21
"BIGBANInversion","igriol",1,0,0,1,2021-12-21
"BIGBANInversion","marcerverareig",1,0,0,1,2021-12-21
"BIGBANInversion","parccientificuv",1,0,0,1,2021-12-21
"BIGBANInversion","startupslabs",1,0,0,1,2021-12-21
"BIGBANInversion","tomhorsey",1,0,0,1,2021-12-21
"Bio_Markets","aimplas",1,0,0,1,2021-12-21
"Bio_Markets","BBI2020",1,0,0,1,2021-12-21
"Bio_Markets","Centexbel",1,0,0,1,2021-12-21
"Bio_Markets","CervezaMica",1,0,0,1,2021-12-21
"Bio_Markets","ENCOsrl",1,0,0,1,2021-12-21
"Bio_Markets","EUBioplastics",1,0,0,1,2021-12-21
"Bio_Markets","iris_rd",1,0,0,1,2021-12-21
"Bio_Markets","PlasmaLeapTech",1,0,0,1,2021-12-21
"Bio_Markets","sabiomaterials",1,0,0,1,2021-12-21
"Bio_Markets","SAV_lavega",1,0,0,1,2021-12-21
"BIOnTop_Project","tecnalia",1,0,0,1,2021-12-21
"bioplasticsmag","BIOnTop_Project",1,0,0,1,2021-12-21
"BioSenseRS","aimplas",1,0,0,1,2021-12-21
"BioSenseRS","EU_H2020",1,0,0,1,2021-12-21
"BioSenseRS","GVAivia",1,0,0,1,2021-12-21
"BioSenseRS","Novamont",1,0,0,1,2021-12-21
"BioSenseRS","Terra_i_Xufa",1,0,0,1,2021-12-21
"BioSenseRS","tuc_chania",1,0,0,1,2021-12-21
"BioSenseRS","UA_Universidad",1,0,0,1,2021-12-21
"BIOVAL_es","aitex_es",1,0,0,1,2021-12-21
"BIOVAL_es","cdti",1,0,0,1,2021-12-21
"BIOVAL_es","ceei",1,0,0,1,2021-12-21
"BIOVAL_es","ed_cvalenciana",1,0,0,1,2021-12-21
"BIOVAL_es","SAV_lavega",1,0,0,1,2021-12-21
"BioVale_Cluster","aimplas",1,0,0,1,2021-12-21
"BioVale_Cluster","BBI2020",1,0,0,1,2021-12-21
"BioVale_Cluster","biconsortium",1,0,0,1,2021-12-21
"BioVale_Cluster","biobaseddelta",1,0,0,1,2021-12-21
"BioVale_Cluster","CLIB2021",1,0,0,1,2021-12-21
"BioVale_Cluster","fertinagro",1,0,0,1,2021-12-21
"BioVale_Cluster","IARcluster",1,0,0,1,2021-12-21
"BioVale_Cluster","iris_rd",1,0,0,1,2021-12-21
"BioVale_Cluster","irtacat",1,0,0,1,2021-12-21
"BioVale_Cluster","itene",1,0,0,1,2021-12-21
"BioVale_Cluster","ualmeria",1,0,0,1,2021-12-21
"BioVale_Cluster","Unibo",1,0,0,1,2021-12-21
"BlauBenidorm","Actecosl",1,0,0,1,2021-12-21
"BlauBenidorm","aimplas",1,0,0,1,2021-12-21
"BlueMedEU","ACTeon_Env",1,0,0,1,2021-12-21
"BlueMedEU","CEPESCA",1,0,0,1,2021-12-21
"BlueMedEU","CNRsocial_",1,0,0,1,2021-12-21
"BlueMedEU","EBRD",1,0,0,1,2021-12-21
"BlueMedEU","EU_MARE",1,0,0,1,2021-12-21
"BlueMedEU","EUScienceInnov",1,0,0,1,2021-12-21
"BlueMedEU","FederpescaIT",1,0,0,1,2021-12-21
"BlueMedEU","hcmr_gr",1,0,0,1,2021-12-21
"BlueMedEU","MiTE_IT",1,0,0,1,2021-12-21
"BlueMedEU","OGS_IT",1,0,0,1,2021-12-21
"BlueMedEU","RempecNews",1,0,0,1,2021-12-21
"BlueMedEU","Transport_EU",1,0,0,1,2021-12-21
"BlueMedEU","UN_FAO_GFCM",1,0,0,1,2021-12-21
"BlueMedEU","WorldBank",1,0,0,1,2021-12-21
"byproductplace","aimplas",1,0,0,1,2021-12-21
"byproductplace","byproductplace",0,0,1,1,2021-12-21
"byproductplace","Coexphal",1,0,0,1,2021-12-21
"byproductplace","Grupo_Ence",1,0,0,1,2021-12-21
"byproductplace","LuisMiFedz",1,0,0,1,2021-12-21
"cabocla2001","aimplas",1,0,0,1,2021-12-21
"cabocla2001","BASF_ES",1,0,0,1,2021-12-21
"cabocla2001","deborahciencia",1,0,0,1,2021-12-21
"cabocla2001","PlasticsEuropES",1,0,0,1,2021-12-21
"cabocla2001","Repsol",1,0,0,1,2021-12-21
"cabocla2001","SABIC",1,0,0,1,2021-12-21
"cabocla2001","SusChemSpain",1,0,0,1,2021-12-21
"cadecordobaAE","AceiteOlivalle",1,0,0,1,2021-12-21
"cadecordobaAE","aimplas",1,0,0,1,2021-12-21
"campuscomposits","AEMAC_",1,0,0,1,2021-12-21
"campuscomposits","aernnova_usa",1,0,0,1,2021-12-21
"campuscomposits","aimplas",1,0,0,1,2021-12-21
"campuscomposits","AirbusHeli",1,0,0,1,2021-12-21
"campuscomposits","amade_udg",1,0,0,1,2021-12-21
"carlosgarcia_85","aimplas",1,0,0,1,2021-12-21
"CatedraMare","aimplas",1,0,0,1,2021-12-21
"CBIT_upv","aimplas",1,0,0,1,2021-12-21
"cbm_noticias","AceiteOlivalle",1,0,0,1,2021-12-21
"cbm_noticias","aimplas",1,0,0,1,2021-12-21
"ccasellascoll","aimplas",1,0,0,1,2021-12-21
"ccasellascoll","aitex_es",1,0,0,1,2021-12-21
"ccasellascoll","ClusterFPrint",1,0,0,1,2021-12-21
"ccasellascoll","Eurecat_news",1,0,0,1,2021-12-21
"ccasellascoll","itene",1,0,0,1,2021-12-21
"ccasellascoll","Naitec_CT",1,0,0,1,2021-12-21
"ccasellascoll","PT3NEO",1,0,0,1,2021-12-21
"ccasellascoll","SmartEEsEU",1,0,0,1,2021-12-21
"ccasellascoll","tecnalia",1,0,0,1,2021-12-21
